sector,index,name,netIncome,totalRevenue,marketCap_netIncome,growth_revenue,currentPrice,growth_income,sharesOutstanding,marketCap,ticker,netIncome_sharesOutstanding,marketCap_totalRevenue
,5494,NIO Inc. American depositary shares each representing one Class A,0,0,0,0,7.39,0,0,0.0,NIO,0,0
Financial Services,5495,Nuveenn Intermediate Duration Quality Municipal Term Fund of Beneficial Interest,0,0,0,0,12.22,0,13097144,160047099.68,NIQ,0,0
Healthcare,5496,Nightstar Therapeutics plc,-26675000.0,0,-16.294507966260543,0,15.04,-1.4336776520741106,28900000,434656000.0,NITE,-0.9230103806228374,0
Financial Services,5498,Nuveen New Jersey Municipal Value Fund of Beneficial Interest,0,0,0,16.840567051867776,12.51,6.8008809375692705,1551357,19407476.07,NJV,0,0
Financial Services,5501,Nuveen Georgia Quality Municipal Income Fund,0,0,0,0.08048970199955455,10.87,2.405992983938146,10549313,114671032.30999999,NKG,0,0
Financial Services,5504,Nuveen California AMT-Free Quality Municipal Income Fund,0,0,0,2.005847828529001,12.46,13.254963845618823,47750334,594969161.64,NKX,0,0
,5507,VanEck Vectors Uranium & Nuclear Energy,0,0,0,0,53.255,0,516632,27513237.16,NLR,0,0
Real Estate,5513,Annaly Capital Management Inc 6.95% Series F,3038188000.0,3290401000.0,0.0,0.11880325997174591,24.98,0.09474973426440761,0,0.0,NLY-F,0,0.0
Real Estate,5514,Annaly Capital Management Inc 6.50% Series G Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,3038188000.0,3290401000.0,0.0,0.11880325997174591,23.79,0.09474973426440761,0,0.0,NLY-G,0,0.0
,5515,Annaly Capital Management Inc 8.125% Series H Cumulative Redeemable Preferred Stock,0,0,0,0,25.63,0,0,0.0,NLY-H,0,0
Industrials,5517,Navios Maritime Holdings Inc. Sponsored ADR Representing 1/100th Perpetual Preferred Series G (Marshall Islands),-146082000.0,511027000.0,-0.0,0.10221227815508367,9.96,0.4539254763464254,0,0.0,NM-G,0,0.0
Industrials,5518,Navios Maritime Holdings Inc. Sponsored ADR Representing 1/100th Perp. Preferred Series H%,-146082000.0,511027000.0,-0.0,0.10221227815508367,9.85,0.4539254763464254,0,0.0,NM-H,0,0.0
,5520,,0,0,0,0,25.11,0,0,0.0,NMFX,0,0
Financial Services,5521,Nuveen Municipal Income Fund Inc.,0,0,0,0,10.05,0,8736332,87800136.60000001,NMI,0,0
Utilities,5523,Niagara Mohawk Holdings Inc. Preferred Stock,0,0,0,0,94.2,0,137139,12918493.8,NMK-B,0,0
Utilities,5524,Niagara Mohawk Holdings Inc. Preferred Stock,0,0,0,0,92.3,0,94967,8765454.1,NMK-C,0,0
Financial Services,5525,Neuberger Berman MLP Income Fund Inc.,0,0,0,-1.0665079645384195,8.76,-0.045273450505230184,56658928,496332209.28,NML,0,0
Healthcare,5528,Nemaura Medical Inc.,-2175815.0,0,-210.10517897891134,0,2.23,-0.17352472109876707,205000000,457150000.0,NMRD,-0.010613731707317072,0
Financial Services,5530,Nuveen Minnesota Quality Municipal Income Fund,0,0,0,0,12.44,0,5792386,72057281.84,NMS,0,0
Financial Services,5531,Nuveen Massachusetts Quality Municipal Income Fund,0,0,0,0,11.65,0,9348899,108914673.35000001,NMT,0,0
Financial Services,5532,Nuveen Maryland Quality Municipal Income Fund,0,0,0,0,11.63,0,23344664,271498442.32,NMY,0,0
Financial Services,5533,Nuveen Municipal High Income Opportunity Fund $0.01 par value per share,0,0,0,-0.15047457237495238,12.12,-0.23212905294612018,64078935,776636692.1999999,NMZ,0,0
Financial Services,5536,Nuveen North Carolina Quality Municipal Income Fund,0,0,0,0,11.77,0,16395108,192970421.16,NNC,0,0
Real Estate,5540,National Retail Properties Depositary Shares Series E,307141000.0,606306000.0,0.0,0.09610472840660586,23.26,0.10635908141962422,0,0.0,NNN-E,0,0.0
Real Estate,5541,National Retail Properties Depositary Shares Series F,307141000.0,606306000.0,0.0,0.09610472840660586,21.65,0.10635908141962422,0,0.0,NNN-F,0,0.0
Healthcare,5542,NanoViricides Inc.,-9470381.0,0,-2.403087214759364,0,0.3299,0.039175154683672504,68985000,22758151.5,NNVC,-0.1372817424077698,0
Financial Services,5543,Nuveen New York Municipal Value Fund Inc.,0,0,0,0,9.29,0,15218656,141381314.23999998,NNY,0,0
,5546,ProShares S&P 500 Dividend Aristocrats,0,0,0,0,65.98,0,57350001,3783953065.98,NOBL,0,0
Financial Services,5551,Nuveen Missouri Quality Municipal Income Fund,0,0,0,-0.04032473246473076,12.01,-0.2440755264709642,2344526,28157757.259999998,NOM,0,0
,5553,Global X MSCI Norway,0,0,0,0,14.805,0,9745796,144286509.78,NORW,0,0
Financial Services,5560,Nuveen Pennsylvania Municipal Value Fund of Beneficial Interest,0,0,0,6.89483103670202,12.71,2.804148687640838,1222574,15538915.540000001,NPN,0,0
Financial Services,5563,Nuveen Virginia Quality Municipal Income Fund,0,0,0,0,11.8,0,17933247,211612314.60000002,NPV,0,0
Financial Services,5564,Nuveen Pennsylvania Quality Municipal Income Fund,0,0,0,0,12.4,0,37582041,466017308.40000004,NQP,0,0
Financial Services,5570,Nuveen New York AMT-Free Quality Municipal Income Fund,0,0,0,2.2689809291290026,11.66,1.6055678841408656,87618504,1021631756.64,NRK,0,0
Financial Services,5571,Neuberger Berman Real Estate Securities Income Fund Inc.,0,0,0,-0.43640986618501737,4.85,-0.5352935535227938,47419671,229985404.35,NRO,0,0
Energy,5576,Nustar Energy L.P. 8.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,260680000.0,1853186000.0,0.0,0.03263937354626506,23.14,-0.01359306147210389,0,0.0,NS-A,0,0.0
Energy,5578,Nustar Energy L.P. 9.00% Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,260680000.0,1853186000.0,0.0,0.03263937354626506,23.99,-0.01359306147210389,0,0.0,NS-C,0,0.0
Real Estate,5580,National Storage Affiliates Trust 6.000% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest (Liquidation Preference $25.00 per share),16390000.0,298442000.0,0.0,0.34707555037529014,24.38,-0.8351795157250209,0,0.0,NSA-A,0,0.0
Financial Services,5584,Nuveen Senior Income Fund,0,0,0,0,6.11,0,38621872,235979637.92000002,NSL,0,0
,5587,InspireMD Inc. Warrant,0,0,0,0,0.0025,0,0,0.0,NSPR+,0,0
,5588,InspireMD Inc. Series B Warrants exercisable for one share of common stock (Expiring March 14 2022),0,0,0,0,0.0044,0,0,0.0,NSPR+B,0,0
,5589,NuStar Logistics L.P. 7.625% Fixed-to-Floating Rate Subordinated Notes due 2043,0,0,0,0,25.3,0,0,0.0,NSS,0,0
Financial Services,5596,Nuveen Connecticut Quality Municipal Income Fund,0,0,0,0,11.21,0,14428176,161739852.96,NTC,0,0
Healthcare,5598,Intec Pharma Ltd.,-39650000.0,0,-4.047453267087011,0,4.83,-1.1772938182906751,33225988,160481522.04,NTEC,-1.1933429940443006,0
,5600,,0,0,0,0,22.51,0,0,0.0,NTEST,0,0
,5601,,0,0,0,0,25.2,0,0,0.0,NTEST.A,0,0
,5602,,0,0,0,0,26,0,0,0.0,NTEST.B,0,0
,5603,,0,0,0,0,25,0,0,0.0,NTEST.C,0,0
Financial Services,5604,Tortoise MLP Fund Inc.,0,0,0,0,16.02,0,47402912,759394650.24,NTG,0,0
Healthcare,5605,Neon Therapeutics Inc.,-45021000.0,0,-6.424853474600742,0,10.22,-0.7328035577589035,28302674,289253328.28000003,NTGN,-1.5906977552721697,0
Healthcare,5616,Neurotrope Inc.,-10718142.0,0,-5.512653845228026,0,7.47,0.023918846208067623,7909693,59085406.71,NTRP,-1.35506422309943,0
,5619,WisdomTree 90/60 U.S. Balanced Fund,0,0,0,0,25.35,0,100004,2535101.4000000004,NTSX,0,0
Financial Services,5621,Nuveen Texas Quality Municipal Income Fund,0,0,0,0,12.27,0,10027210,123033866.7,NTX,0,0
,5623,NuShares Enhanced Yield US Aggregate Bond ETF,0,0,0,0,23.11,0,3000000,69330000.0,NUAG,0,0
,5625,NuShares ESG U.S. Aggregate Bond,0,0,0,0,23.845,0,1900000,45305500.0,NUBD,0,0
,5626,NuShares ESG International Developed Markets Equity,0,0,0,0,25.435,0,0,0.0,NUDM,0,0
,5628,NuShares ESG Emerging Markets Equity,0,0,0,0,25.03,0,0,0.0,NUEM,0,0
,5629,Direxion Daily Gold Miners Index Bull 3X Shares,0,0,0,0,12.65,0,22012500,278458125.0,NUGT,0,0
,5630,NuShares ESG Large-Cap Growth,0,0,0,0,36.186,0,1450000,52469700.0,NULG,0,0
,5631,NuShares ESG Large-Cap Value,0,0,0,0,30.304,0,1400000,42425600.0,NULV,0,0
Financial Services,5632,Nuveen Michigan Quality Municipal Income Fund,0,0,0,2.1657063634349214,12.18,11.164343479789247,20655387,251582613.66,NUM,0,0
,5633,NuShares ESG Mid-Cap Growth,0,0,0,0,32.285,0,1500000,48427499.99999999,NUMG,0,0
,5634,NuShares ESG Mid-Cap Value,0,0,0,0,28.55,0,0,0.0,NUMV,0,0
Financial Services,5635,Nuveen Ohio Quality Municipal Income Fund,0,0,0,2.403166625495774,13.45,8.377145673552008,18494755,248754454.75,NUO,0,0
,5636,NuShares Enhanced Yield US Aggregate Bond ETF,0,0,0,0,26.937,0,0,0.0,NURE,0,0
,5638,,0,0,0,0,0.035,0,0,0.0,NUROW,0,0
,5640,NuShares Enhanced Yield 1-5 Year U.S. Aggregate Bond,0,0,0,0,24.175,0,0,0.0,NUSA,0,0
,5641,NuShares ESG Small-Cap,0,0,0,0,30.3,0,0,0.0,NUSC,0,0
Financial Services,5642,Nuveen Municipal Value Fund Inc.,0,0,0,0,9.15,0,206875449,1892910358.3500001,NUV,0,0
Financial Services,5644,Nuveen AMT-Free Municipal Value Fund,0,0,0,0,14.72,0,15399134,226675252.48000002,NUW,0,0
Financial Services,5652,Nuveen AMT-Free Municipal Credit Income Fund,0,0,0,0.43829865935536333,13.86,0.31174051637970895,202552895,2807383124.7,NVG,0,0
Healthcare,5654,InVivo Therapeutics Holdings Corp.,-31737000.0,0,-0.5014655134385733,0,2.05,-0.14109565662599197,7763420,15915010.999999998,NVIV,-4.088017909632611,0
Healthcare,5665,Novus Therapeutics Inc.,-11075000.0,0,-3.607213211738149,0,4.24,0.6544692958191733,9422143,39949886.32,NVUS,-1.1754226188246135,0
Financial Services,5678,Nuveen California Select Tax-Free Income Portfolio,0,0,0,0,13.67,0,6349932,86803570.44,NXC,0,0
Basic Materials,5679,Nexgen Energy Ltd.,-22043335.208133996,0,-33.21197162622895,0,2.11,-2.5461327959486155,346968068,732102623.4799999,NXE,-0.06353130803994907,0
Basic Materials,5681,Nexeo Solutions Inc. Unit,58000000.0,3998700000.0,0.0,2.4126864971380315,12.75,2.7142857142857144,0,0.0,NXEOU,0,0.0
,5682,,0,0,0,0,0.955,0,0,0.0,NXEOW,0,0
Financial Services,5684,Nuveen New Jersey Qualified Municipal Fund,0,0,0,11.596763562723584,12.6,3.50479861829016,42199879,531718475.4,NXJ,0,0
Financial Services,5685,Nuveen New York Select Tax-Free Income Portfolio,0,0,0,0,12.58,0,3924895,49375179.1,NXN,0,0
Financial Services,5686,Nuveen Select Tax Free Income Portfolio,0,0,0,0,14.05,0,16570310,232812855.5,NXP,0,0
Financial Services,5688,Nuveen Select Tax Free Income Portfolio II,0,0,0,0,13.22,0,17713727,234175470.94,NXQ,0,0
Financial Services,5689,Nuveen Select Tax Free Income Portfolio III,0,0,0,0,14.24,0,13045560,185768774.4,NXR,0,0
,5693,,0,0,0,0,0.0854,0,0,0.0,NXTDW,0,0
Financial Services,5696,New York Community Bancorp Inc. Depositary shares Series A,460895000.0,1261404000.0,0.0,-0.05090997276787234,25.9,-0.05894214989473174,0,0.0,NYCB-A,0,0.0
Financial Services,5697,New York Community Bancorp Inc. Capital Tr V (BONUSES),0,0,0,0,49.5,0,0,0.0,NYCB-U,0,0
,5698,iShares New York Muni Bond,0,0,0,0,53.805,0,5700000,306688500.0,NYF,0,0
Financial Services,5699,Eaton Vance New York Municipal Bond Fund II of Beneficial Interest $.01 par value,0,0,0,-0.7738047807050016,10.09,-1.082745570352155,2556510,25795185.9,NYH,0,0
Real Estate,5701,New York Mortgage Trust Inc. 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,117773000.0,151269000.0,0.0,0.3233135303882978,23.66,0.3616378736066083,0,0.0,NYMTN,0,0.0
Real Estate,5702,New York Mortgage Trust Inc. 7.875% Series C Cumulative Redeemable Preferred Stock,117773000.0,151269000.0,0.0,0.3233135303882978,24.2,0.3616378736066083,0,0.0,NYMTO,0,0.0
Real Estate,5703,New York Mortgage Trust Inc. 7.75% Series B Cumulative Redeemable Preferred Stock,117773000.0,151269000.0,0.0,0.3233135303882978,24.07,0.3616378736066083,0,0.0,NYMTP,0,0.0
Financial Services,5708,Nuveen New York Municipal Value Fund 2 of Beneficial Interest,0,0,0,2.358914985114125,13.54,1.8711434821873951,2349612,31813746.479999997,NYV,0,0
Financial Services,5709,Nuveen Municipal Credit Income Fund,0,0,0,0.14293600773357384,13.67,-0.020728269875109263,142125906,1942861135.02,NZF,0,0
Financial Services,5713,Oaktree Capital Group LLC 6.625% Series A Preferred units,143108000.0,1164711000.0,0.0,0.3055938017989849,24.7,0.18894738193677615,0,0.0,OAK-A,0,0.0
Financial Services,5714,Oaktree Capital Group LLC 6.550% Series B Preferred Units,143108000.0,1164711000.0,0.0,0.3055938017989849,24.34,0.18894738193677615,0,0.0,OAK-B,0,0.0
,5716,O'Shares FTSE Asia Pacific Quality Dividend,0,0,0,0,27.835,0,350000,9742250.0,OASI,0,0
,5723,KraneShares MSCI One Belt One Road Index,0,0,0,0,22.893,0,0,0.0,OBOR,0,0
Healthcare,5724,ObsEva SA,-72056000.0,0,-10.037132118907516,-0.2727272727272727,16.87,-1.215945963843454,42871108,723235591.96,OBSV,-1.6807589857486305,0
,5727,OFS Credit Company Inc.,0,0,0,0,18,0,0,0.0,OCCI,0,0
,5729,ETF Series Solutions Trust,0,0,0,0,26.561,0,4250000,112884250.0,OCIO,0,0
,5734,Oaktree Specialty Lending Corporation 6.125% senior notes due 2028,0,0,0,0,24.9,0,0,0.0,OCSLL,0,0
Healthcare,5736,OncoCyte Corporation,-19149000.0,0,-4.671883189722701,0,2.2,-0.7348674785100286,40664496,89461891.2,OCX,-0.4709021845493917,0
Healthcare,5740,Odonate Therapeutics Inc.,-62389000.0,0,-7.193933590697078,0,16.69,-9.613938411669368,26891691,448822322.79,ODT,-2.3200102961171165,0
,5742,iShares S&P 100,0,0,0,0,128.63,0,38750000,4984412500.0,OEF,0,0
,5744,O'Shares FTSE Europe Quality Dividend,0,0,0,0,23.42,0,1650000,38643000.0,OEUR,0,0
,5745,Invesco S&P 100 Equal Weight,0,0,0,0,34.523,0,100000,3452300.0000000005,OEW,0,0
Financial Services,5749,OFG Bancorp Preferred Stock,56958000.0,377517000.0,0.0,0.012407269343231653,24.94,-0.11049910451796033,0,0.0,OFG-A,0,0.0
Financial Services,5750,OFG Bancorp 7.0% Non Cumulative Monthly Income Preferred Stock Series B,56958000.0,377517000.0,0.0,0.012407269343231653,24.45,-0.11049910451796033,0,0.0,OFG-B,0,0.0
Financial Services,5751,OFG Bancorp 7.125% Non-Cumulative Perpetual Preferred Stock. Series D,56958000.0,377517000.0,0.0,0.012407269343231653,24.7,-0.11049910451796033,0,0.0,OFG-D,0,0.0
,5755,OFS Capital Corporation 6.375% Notes due 2025,0,0,0,0,25.01,0,0,0.0,OFSSL,0,0
Healthcare,5758,Oragenics Inc.,-7928649.0,0,-3.0665070682281437,0,1.32,0.04017778211239667,18419135,24313258.200000003,OGEN,-0.43045718487866014,0
,5759,O'Shares Global Internet Giants,0,0,0,0,21.47,0,2450000,52601500.0,OGIG,0,0
Healthcare,5764,Ohr Pharmaceutical Inc.,-12125594.0,0,-1.42358279846744,0,0.3057,0.07588244101826742,56466428,17261787.0396,OHRP,-0.21473988048261172,0
Financial Services,5766,Invesco Municipal Income Opportunities Trust,0,0,0,0,7.5,0,67414527,505608952.5,OIA,0,0
,5768,VanEck Vectors Oil Services,0,0,0,0,26.02,0,49260863,1281767655.26,OIH,0,0
,5771,iPath Series B S&P GSCI Crude Oil,0,0,0,0,77.496,0,1448981,112290231.57599999,OILB,0,0
,5772,ProShares UltraPro 3x Short Crude Oil,0,0,0,0,15.2,0,1324906,20138571.2,OILD,0,0
,5773,ProShares K-1 Free Crude Oil Strategy,0,0,0,0,28.2,0,350001,9870028.2,OILK,0,0
,5774,ProShares UltraPro 3x Crude Oil,0,0,0,0,69.09,0,600000,41454000.0,OILU,0,0
,5775,ETRACS S&P GSCI Crude Oil Total Return Index ETN due February 22 2046,0,0,0,0,45.244,0,400000,18097600.0,OILX,0,0
,5781,The Long-Term Care ETF,0,0,0,0,25.85,0,100001,2585025.85,OLD,0,0
,5783,iPath Pure Beta Crude Oil ETN,0,0,0,0,23.251,0,133043,3093382.793,OLEM,0,0
,5786,DB Crude Oil Long Exchange Traded Notes due June 1 2038,0,0,0,0,6.99,0,1127500,7881225.0,OLO,0,0
Industrials,5789,One Madison Corporation Class A,1570801.0,0,255.25193834228523,0,9.72,0,41250000,400950000.0,OMAD,0.038080024242424244,0
,5790,,0,0,0,0,1.14,0,0,0.0,OMAD+,0,0
Industrials,5791,One Madison Corporation Units each consisting of one Class A ordinary share $0.0001 par value and one half of one warrant,1570801.0,0,0.0,0,10.35,0,0,0.0,OMAD=,0,0
,5798,Oppenheimer Russell 1000 Dynamic Multifactor,0,0,0,0,28.63,0,0,0.0,OMFL,0,0
,5799,Oppenheimer Russell 2000 Dynamic Multifactor,0,0,0,0,27.26,0,0,0.0,OMFS,0,0
,5802,Oppenheimer Russell 1000 Momentum Factor,0,0,0,0,28.49,0,0,0.0,OMOM,0,0
Healthcare,5807,OncoSec Medical Incorporated,-32595037.0,0,-2.521274612144174,0,1.57,0.20226911758678817,52344611,82181039.27,ONCS,-0.6227009118474488,0
Healthcare,5808,Oncolytics Biotech Inc.,-13018740.164871,0,-4.665594041418666,0,3.595,-0.10269860684735549,16895732,60740156.54000001,ONCY,-0.7705342488192284,0
,5811,SPDR Russell 1000 Momentum Focus,0,0,0,0,73.928,0,8350000,617298800.0,ONEO,0,0
,5812,Fidelity Nasdaq Composite Index Tracking Stock,0,0,0,0,303.1,0,5309900,1609430690.0000002,ONEQ,0,0
,5813,SPDR Russell 1000 Low Volatility Focus,0,0,0,0,75.332,0,6200000,467058399.99999994,ONEV,0,0
,5814,SPDR Russell 1000 Yield Focus,0,0,0,0,71.172,0,5750000,409239000.0,ONEY,0,0
,5815,ProShares Online Retail,0,0,0,0,35.107,0,675001,23697260.107,ONLN,0,0
,5817,,0,0,0,0,0.0138,0,0,0.0,ONSIW,0,0
,5818,O'Shares FTSE Russell International Quality Dividend,0,0,0,0,25.83,0,500001,12915025.83,ONTL,0,0
,5820,Onconova Therapeutics Inc. Warrants,0,0,0,0,0.2,0,0,0.0,ONTXW,0,0
,5825,ETF Series Solutions ClearShares Ultra-Short Maturity,0,0,0,0,100.435,0,250000,25108750.0,OPER,0,0
Industrials,5826,Opes Acquisition Corp.,329152.0,0,112.4475582405697,0,9.83,0,3765243,37012338.69,OPES,0.08741852783472408,0
Industrials,5827,Opes Acquisition Corp. Unit,329152.0,0,0.0,0,10.16,0,0,0.0,OPESU,0,0
,5828,Opes Acquisition Corp. Warrant,0,0,0,0,0.43,0,0,0.0,OPESW,0,0
,5830,,0,0,0,0,0.151,0,0,0.0,OPGNW,0,0
Financial Services,5836,RiverNorth/DoubleLine Strategic Opportunity Fund Inc.,0,0,0,0,16.63,0,11013787,183159277.81,OPP,0,0
,5842,Oppenheimer Russell 1000 Quality Factor,0,0,0,0,28.34,0,0,0.0,OQAL,0,0
Communication Services,5845,Orange,0,0,0,0.145715733591974,15.55,-0.25919055101592975,2655239633,41288976293.15,ORAN,0,0
,5850,The Organics ETF,0,0,0,0,29.62,0,0,0.0,ORG,0,0
Healthcare,5859,Bioblast Pharma Ltd.,-5945000.0,0,-0.7983512296047097,0,1.42,0.6289476969167395,3342393,4746198.06,ORPN,-1.778665764319157,0
Financial Services,5863,Old Second Bancorp Inc. 7.80% Cumulative Trust Preferred Securities,0,0,0,0,10.575,0,0,0.0,OSBCP,0,0
,5864,Opus Small Cap Value Plus,0,0,0,0,25.091,0,775000,19445525.0,OSCV,0,0
,5868,Oppenheimer Russell 1000 Size Factor,0,0,0,0,27.8,0,0,0.0,OSIZ,0,0
,5870,Oaktree Specialty Lending Corporation 5.875% Senior Notes due 2024,0,0,0,0,25.18,0,0,0.0,OSLE,0,0
,5882,VanEck Merk Gold Trust,0,0,0,0,11.695,0,11554704,135132263.28,OUNZ,0,0
,5883,O'Shares FTSE U.S. Quality Dividend,0,0,0,0,32.85,0,13250000,435262500.0,OUSA,0,0
,5884,O'Shares FTSE Russell Small Cap Quality Dividend,0,0,0,0,27.39,0,6054000,165819060.0,OUSM,0,0
Healthcare,5888,Ovid Therapeutics Inc.,-46436768.0,0,-3.1296035955818455,0,5.9,-1.8912749295629872,24631979,145328676.1,OVID,-1.885222782952194,0
,5889,Invesco U.S. Large Cap Optimized Volatility,0,0,0,0,32.331,0,50000,1616550.0000000002,OVLC,0,0
,5890,Oppenheimer Russell 1000 Value Factor,0,0,0,0,27.29,0,0,0.0,OVLU,0,0
,5892,Oppenheimer Russell 1000 Low Volatility Factor,0,0,0,0,27.113,0,0,0.0,OVOL,0,0
,5894,Oxbridge Re Holdings Limited Warrant,0,0,0,0,0.0557,0,0,0.0,OXBRW,0,0
,5896,Oxford Lane Capital Corp.,0,0,0,0,10.94,0,32284373,353191040.62,OXLC,0,0
Financial Services,5897,Oxford Lane Capital Corp. 6.75% Series 2024 Term Preferred Stock,0,0,0,-0.45514705102298453,25.6,-0.6387364226928913,0,0.0,OXLCM,0,0
Financial Services,5898,Oxford Lane Capital Corp. Term Preferred Shares 7.50% Series 2023,0,0,0,-0.45514705102298453,25.36,-0.6387364226928913,0,0.0,OXLCO,0,0
,5901,Oxford Square Capital Corp. 6.50% Notes due 2024,0,0,0,0,25.18,0,0,0.0,OXSQL,0,0
,5903,Oppenheimer Russell 1000 Yield Factor,0,0,0,0,26.41,0,0,0.0,OYLD,0,0
Industrials,5911,Pure Acquisition Corp.,1066279.0,0,96.8120650598952,0,9.68,0,10664119,103228671.92,PACQ,0.09998753764844522,0
Industrials,5912,Pure Acquisition Corp. Unit,1066279.0,0,0.0,0,10.36,0,0,0.0,PACQU,0,0
,5913,Pure Acquisition Corp. Warrant,0,0,0,0,1.36,0,0,0.0,PACQW,0,0
,5915,Invesco FTSE RAFI Asia Pacific ex-Japan,0,0,0,0,51.965,0,400000,20786000.0,PAF,0,0
,5917,PowerShares Global Agriculture Portfolio,0,0,0,0,27.75,0,750000,20812500.0,PAGG,0,0
Financial Services,5922,Western Asset Investment Grade Income Fund Inc.,0,0,0,0,13.06,0,9482901,123846687.06,PAI,0,0
,5923,Global X MSCI Pakistan,0,0,0,0,9.41,0,350000,3293500.0,PAK,0,0
,5924,Aberdeen Standard Physical Palladium Shares,0,0,0,0,101.84,0,1400000,142576000.0,PALL,0,0
,5932,Global X Funds U.S. Infrastructure Development,0,0,0,0,16.74,0,0,0.0,PAVE,0,0
Healthcare,5933,PAVmed Inc.,-12150183.0,0,-2.5559520733144514,0,1.17,-0.6845726422445044,26542979,31055285.43,PAVM,-0.4577550620825191,0
,5934,PAVmed Inc. Warrant,0,0,0,0,0.2258,0,0,0.0,PAVMW,0,0
,5935,PAVmed Inc. Series Z Warrant,0,0,0,0,0.38,0,0,0.0,PAVMZ,0,0
,5940,Prospect Capital Corporation 6.25% Notes due 2024,0,0,0,0,24.85,0,0,0.0,PBB,0,0
Financial Services,5943,People's United Financial Inc. Perpetual Preferred Series A Fixed-to-floating Rate,415200000.0,1535900000.0,0.0,0.10533120389383223,25.01,0.2,0,0.0,PBCTP,0,0.0
