sector,index,name,netIncome,totalRevenue,marketCap_netIncome,growth_revenue,currentPrice,growth_income,sharesOutstanding,marketCap,ticker,netIncome_sharesOutstanding,marketCap_totalRevenue
,7668,Direxion Small Cap Bull 3X Shares,0,0,0,0,91.7,0,7500066,687756052.2,TNA,0,0
Industrials,7675,Tsakos Energy Navigation Ltd Red Perp Pfd Ser B% (Bermuda),21073000.0,526811000.0,0.0,0.09836650822972665,25.15,-0.8635426563648423,0,0.0,TNP-B,0,0.0
Industrials,7676,Tsakos Energy Navigation Ltd 8.875% Series C Preferred Cumulative Redeemable Perpetual Preferred Shares,21073000.0,526811000.0,0.0,0.09836650822972665,25.257,-0.8635426563648423,0,0.0,TNP-C,0,0.0
Industrials,7677,Tsakos Energy Navigation Ltd 8.75% Series D Cumulative Redeemable Perpetual Preferred Shares,21073000.0,526811000.0,0.0,0.09836650822972665,24.32,-0.8635426563648423,0,0.0,TNP-D,0,0.0
Industrials,7678,Tsakos Energy Navigation Ltd Series E Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares par value $1.00,21073000.0,526811000.0,0.0,0.09836650822972665,24.78,-0.8635426563648423,0,0.0,TNP-E,0,0.0
Industrials,7679,Tsakos Energy Navigation Ltd Series F Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares par value $1.00,21073000.0,526811000.0,0.0,0.09836650822972665,24.9899,-0.8635426563648423,0,0.0,TNP-F,0,0.0
Healthcare,7680,Tonix Pharmaceuticals Holding Corp.,-24301000.0,0,-0.26620151763301925,0,0.68,-0.45618145306626845,9513181,6468963.08,TNXP,-2.55445575985572,0
,7682,iShares MSCI Kokusai,0,0,0,0,67.84,0,2200000,149248000.0,TOK,0,0
,7684,ProShares DJ Brookfield Global Infrastructure,0,0,0,0,42.49,0,975001,41427792.49,TOLZ,0,0
Industrials,7687,Teekay Offshore Partners L.P. 8.50% Series B Cumulative Redeemable Preferred Units representing limited partner interests,-446673000.0,1212907000.0,-0.0,-0.036537977594390786,24.04,-6.382386878028864,0,0.0,TOO-B,0,0.0
Industrials,7688,Teekay Offshore Partners L.P. 8.875% Series E Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,-446673000.0,1212907000.0,-0.0,-0.036537977594390786,24.05,-6.382386878028864,0,0.0,TOO-E,0,0.0
Industrials,7689,TOP Ships Inc.,0,0,0,0.38441247845812965,0.9206,-13.715779467680608,16973617,15625911.8102,TOPS,0,0
Healthcare,7690,resTORbio Inc.,-49814000.0,0,-7.98983397940338,0,14.19,33777.0,28048315,398005589.84999996,TORC,-1.7760068652965428,0
Industrials,7692,Tottenham Acquisition I Limited,-53830.0,0,-0.0,0,9.67,0,0,0.0,TOTA,0,0
,7693,Tottenham Acquisition I Limited Right,0,0,0,0,0.37,0,0,0.0,TOTAR,0,0
Industrials,7694,Tottenham Acquisition I Limited Unit,-53830.0,0,-0.0,0,10.4,0,0,0.0,TOTAU,0,0
,7695,Tottenham Acquisition I Limited Warrant,0,0,0,0,0.2,0,0,0.0,TOTAW,0,0
,7696,SPDR DoubleLine Total Return Tactical,0,0,0,0,47.22,0,65050000,3071661000.0,TOTL,0,0
Industrials,7702,TPG Pace Holdings Corp. Class A,2666956.0,0,49.18729589839503,0,10.08,0,13013924,131180353.92,TPGH,0.20493096471133534,0
,7703,,0,0,0,0,1.6,0,0,0.0,TPGH+,0,0
Industrials,7704,TPG Pace Holdings Corp. Units each consisting of one Class A ordinary share $.0001 par value and one-third of one warrant,2666956.0,0,0.0,0,10.68,0,0,0.0,TPGH=,0,0
,7711,Direxion Daily Transportation Bull 3X Shares,0,0,0,0,40.5228,0,200001,8104600.522799999,TPOR,0,0
,7715,TriplePoint Venture Growth BDC Corp. 5.75% Notes due 2022,0,0,0,0,25.28,0,0,0.0,TPVY,0,0
,7717,Tortoise North American Pipeline,0,0,0,0,23.9,0,7100000,169690000.0,TPYP,0,0
Financial Services,7718,Tortoise Power and Energy Infrastructure Fund Inc,0,0,0,0,19.3539,0,6952975,134567182.8525,TPZ,0,0
,7719,ProShares UltraPro QQQ,0,0,0,0,67.67,0,55150000,3732000500.0,TQQQ,0,0
Healthcare,7732,Trillium Therapeutics Inc.,-33622773.584,0,-2.7027614831646183,0,6.3,0.5189284209284,14424498,90874337.39999999,TRIL,-2.3309493047175716,0
Healthcare,7747,Therapix Biosciences Ltd.,-7006000.0,0,-2.016619685983443,0,4.04,2.1371695924762824,3497138,14128437.52,TRPX,-2.0033524556365805,0
Basic Materials,7761,Tanzanian Royalty Exploration Corporation,-4395962.08338,0,-10.718807072187126,0,0.3777,-0.5040878342280749,124753692,47119469.468399994,TRX,-0.03523713016349047,0
Financial Services,7771,TCW Strategic Income Fund Inc.,0,0,0,0,5.6719,0,47686957,270475651.4083,TSI,0,0
Financial Services,7773,THL Credit Senior Loan Fund of Beneficial Interest,0,0,0,0,16.74,0,7418990,124193892.6,TSLF,0,0
,7783,TrimTabs All Cap U.S. Free-Cash-Flow,0,0,0,0,38.43,0,3275000,125858250.0,TTAC,0,0
,7784,TRIMTABS ETF TRUST,0,0,0,0,26.51,0,425000,11266750.0,TTAI,0,0
,7789,AdvisorShares Wilshire Buyback,0,0,0,0,70.5522,0,1325000,93481665.0,TTFS,0,0
Financial Services,7796,Tortoise Pipeline & Energy Fund Inc.,0,0,0,0,17.31,0,10015814,173373740.33999997,TTP,0,0
,7799,ProShares UltraPro Short 20 Year Treasury,0,0,0,0,29.15,0,2874917,83803830.55,TTT,0,0
,7804,iShares MSCI Turkey ETF,0,0,0,0,21.47,0,19050000,409003500.0,TUR,0,0
,7806,First Trust Total US Market AlphaDEX ETF,0,0,0,0,36.2077,0,450002,16293537.4154,TUSA,0,0
,7808,PIMCO 1-3 Year US Treasury Index Exchage-Traded Fund,0,0,0,0,49.83,0,1752000,87302160.0,TUZ,0,0
,7810,Tennessee Valley Authority,0,0,0,0,25.25,0,0,0.0,TVC,0,0
,7811,Tennessee Valley Authority,0,0,0,0,24.33,0,0,0.0,TVE,0,0
,7812,VelocityShares Daily 2x VIX Short Term ETN,0,0,0,0,29.14,0,16878311,491833982.54,TVIX,0,0
Industrials,7818,Twelve Seas Investment Company,35224.0,0,7275.580002271179,0,9.57,0,26779000,256275030.0,TWLV,0.0013153590500018671,0
,7819,Twelve Seas Investment Company Rights,0,0,0,0,0.41,0,0,0.0,TWLVR,0,0
Industrials,7820,Twelve Seas Investment Company Units,35224.0,0,0.0,0,10.3,0,0,0.0,TWLVU,0,0
Industrials,7821,Twelve Seas Investment Company Warrant,35224.0,0,0.0,0,0.33,0,0,0.0,TWLVW,0,0
,7822,ProShares UltraShort Russell2000,0,0,0,0,13.49,0,7309437,98604305.13,TWM,0,0
Financial Services,7824,Taiwan Fund Inc. (The),0,0,0,0,19.17,0,8142958,156100504.86,TWN,0,0
,7826,,0,0,0,0,1.3,0,0,0.0,TWNKW,0,0
Real Estate,7828,Two Harbors Investments Corp 8.125% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock ($25.00 liquidation preference per share),742267000.0,734946000.0,0.0,-0.270176805257553,26.9,-0.013323784668165015,0,0.0,TWO-A,0,0.0
Real Estate,7829,Two Harbors Investments Corp 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,742267000.0,734946000.0,0.0,-0.270176805257553,26.29,-0.013323784668165015,0,0.0,TWO-B,0,0.0
Real Estate,7830,Two Harbors Investments Corp 7.25% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,742267000.0,734946000.0,0.0,-0.270176805257553,24.85,-0.013323784668165015,0,0.0,TWO-C,0,0.0
Real Estate,7831,Two Harbors Investments Corp 7.75% Series D Cumulative Redeemable Preferred Stock,742267000.0,734946000.0,0.0,-0.270176805257553,25.12,-0.013323784668165015,0,0.0,TWO-D,0,0.0
Real Estate,7832,Two Harbors Investments Corp 7.50% Series E Cumulative Redeemable Preferred Stock,742267000.0,734946000.0,0.0,-0.270176805257553,24.72,-0.013323784668165015,0,0.0,TWO-E,0,0.0
Financial Services,7840,Tri Continental Corporation,0,0,0,0,27.75,0,55898174,1551174328.5,TY,0,0
,7841,,0,0,0,0,0,0,0,0.0,TY-,0,0
,7842,Direxion Daily 20 Year Treasury Bear 1X Shares,0,0,0,0,20.968,0,250001,5242020.968,TYBS,0,0
,7843,Direxion Daily 10-Yr Treasury Bull 3x Shrs,0,0,0,0,39.69,0,150000,5953500.0,TYD,0,0
,7844,Tortoise Energy Infrastructure Corporation,0,0,0,0,27.42,0,54368932,1490796115.44,TYG,0,0
Healthcare,7847,Tyme Technologies Inc.,-22819350.0,0,-9.9809844605565,0,2.25,0.24743645614413728,101226479,227759577.75,TYME,-0.22542866476665654,0
,7848,Direxion Daily 7 10 Year Treasury Bear 1X Shares,0,0,0,0,29.0446,0,50001,1452259.0446,TYNS,0,0
,7849,Direxion Daily 10-Yr Treasury Bear 3x Shrs,0,0,0,0,15.355,0,1450000,22264750.0,TYO,0,0
,7851,Direxion Small Cap Bear 3X Shares,0,0,0,0,8.25,0,38720375,319443093.75,TZA,0,0
Financial Services,7852,Tenzing Acquisition Corp. Units,0,0,0,0,10.09,0,0,0.0,TZACU,0,0
,7856,iShares MSCI UAE Capped ETF,0,0,0,0,15.27,0,2200000,33594000.0,UAE,0,0
,7857,E-TRACS USB Bloomberg Commodity Index Exchange Traded Notes UBS Bloomberg CMCI Agriculture ETN,0,0,0,0,16.15,0,183000,2955449.9999999995,UAG,0,0
,7861,ETNs linked to the VelocityShares Daily 4X Long AUD vs. USD Index,0,0,0,0,18.83,0,160000,3012799.9999999995,UAUD,0,0
,7866,E-TRACS USB Bloomberg Commodity Index Exchange Traded Notes UBS Bloomberg CMCI Gold ETN,0,0,0,0,30.2,0,109996,3321879.1999999997,UBG,0,0
,7867,Proshares UltraPro Nasdaq Biotechnology,0,0,0,0,39.72,0,849915,33758623.8,UBIO,0,0
,7871,Direxion Daily Robotics Artificial Intelligence & Automation Index Bull 3X Shares,0,0,0,0,19.5039,0,250001,4875994.503900001,UBOT,0,0
Real Estate,7873,Urstadt Biddle Properties Inc. Preferred Stock Series G 6.75%,37934000.0,134838000.0,0.0,0.05794917460100007,25.4043,0.5699667813501008,0,0.0,UBP-G,0,0.0
Real Estate,7874,Urstadt Biddle Properties Inc. 6.250% Series H Cumulative Redeemable Preferred Stock,37934000.0,134838000.0,0.0,0.05794917460100007,24.72,0.5699667813501008,0,0.0,UBP-H,0,0.0
,7875,ProShares Ultra MSCI Brazil Capped,0,0,0,0,46.95,0,166557,7819851.15,UBR,0,0
,7879,ProShares Ultra 20+ Year Treasury,0,0,0,0,71.54,0,275000,19673500.0,UBT,0,0
Healthcare,7880,Unity Biotechnology Inc.,-56497000.0,0,-14.762261464856541,0,19.71,0.4687541113011446,42314738,834023485.98,UBX,-1.3351612858857829,0
,7882,ProShares Ultra Consumer Services,0,0,0,0,107.56,0,300000,32268000.0,UCC,0,0
,7884,ETNs linked to the VelocityShares Daily 4X Long CHF vs. USD Index,0,0,0,0,25.06,0,160000,4009600.0,UCHF,0,0
,7885,E-TRACS USB Bloomberg Commodity Index Exchange Traded Notes UBS Bloomberg CMCI ETN,0,0,0,0,14.9,0,6428589,95785976.10000001,UCI,0,0
,7886,ETRACS UBS Bloomberg Constant Maturity Commodity Index (CMCI) Total Return ETN Series B due April 5 2038,0,0,0,0,15.019,0,400000,6007600.0,UCIB,0,0
,7887,ProShares Ultra Bloomberg Crude Oil,0,0,0,0,32.28,0,12711317,410321312.76,UCO,0,0
,7888,First Trust TCW Unconstrained Plus Bond,0,0,0,0,25.11,0,1050002,26365550.22,UCON,0,0
,7890,Legg Mason US Diversified Core ETF,0,0,0,0,33.76,0,104000,3511040.0,UDBI,0,0
,7891,Invesco DB USD Index Bearish,0,0,0,0,21.6365,0,1800040,38946565.46,UDN,0,0
,7892,ProShares UltraPro Dow30,0,0,0,0,106.97,0,4850000,518804500.0,UDOW,0,0
Basic Materials,7895,Uranium Energy Corp.,-18643428.0,0,-15.055947056517718,0,1.74,0.03699877298574392,161318658,280694464.92,UEC,-0.11556895049300497,0
,7898,ETNs linked to the VelocityShares Daily 4X Long EUR vs. USD Index,0,0,0,0,21.9532,0,160000,3512512.0,UEUR,0,0
,7899,USAA MSCI Emerging Markets Value Momentum Blend Index,0,0,0,0,44.97,0,1800000,80946000.0,UEVM,0,0
,7907,United States Gasoline Fund LP,0,0,0,0,34.45,0,1300000,44785000.0,UGA,0,0
,7908,VelocityShares 3X Long Natural Gas ETN linked to the S&P GSCI Natural Gas Index Excess Return,0,0,0,0,62.8,0,5917509,371619565.2,UGAZ,0,0
,7909,ETNs linked to the VelocityShares Daily 4X Long GBP vs. USD Index,0,0,0,0,22.01,0,160000,3521600.0000000005,UGBP,0,0
,7910,ProShares Ultra Consumer Goods,0,0,0,0,44.0395,0,200000,8807900.0,UGE,0,0
,7912,ProShares Ultra Gold,0,0,0,0,33.14,0,2250000,74565000.0,UGL,0,0
,7913,VelocityShares 3x Long Gold ETN,0,0,0,0,8.02,0,15590618,125036756.36,UGLD,0,0
,7920,USAA Core Intermediate-Term Bond,0,0,0,0,48.28,0,3100000,149668000.0,UITB,0,0
,7921,USAA MSCI International Value Momentum Blend Index,0,0,0,0,48.69,0,3300000,160677000.0,UIVM,0,0
,7922,ProShares Ultra High Yield,0,0,0,0,66.77,0,50000,3338500.0,UJB,0,0
,7923,ETNs linked to the VelocityShares Daily 4X Long JPY vs. USD Index,0,0,0,0,24.24,0,160000,3878399.9999999995,UJPY,0,0
,7924,Innovator S&P 500 Ultra Buffer ETF - July,0,0,0,0,25.59,0,0,0.0,UJUL,0,0
Consumer Defensive,7925,Unilever PLC,0,0,0,0.1624373855069505,55.77,0.3319790786614187,2710108256,151142737437.12,UL,0,0
,7927,Citigroup Global Markets Holdings Inc VelocityShares Long LIBOR ETN,0,0,0,0,39.048,0,400000,15619200.0,ULBR,0,0
,7928,ProShares Ultra Euro,0,0,0,0,15.86,0,500000,7930000.0,ULE,0,0
,7930,SPDR SSgA Ultra Short Term Bond,0,0,0,0,40.31,0,2450000,98759500.0,ULST,0,0
,7933,USAA MSCI USA Value Momentum Blend Index,0,0,0,0,53.74,0,650000,34931000.0,ULVM,0,0
,7936,UltraPro MidCap400,0,0,0,0,135.8686,0,300000,40760579.99999999,UMDD,0,0
Real Estate,7938,UMH Properties Inc. 8.0% Series B Cumulative Redeemable Preferred Stock,4656264.0,119276036.0,0.0,0.13540541812976495,26.39,0.09826773611370838,0,0.0,UMH-B,0,0.0
Real Estate,7939,UMH Properties Inc. 6.75% Series C Cumulative Redeemable Preferred Stock Liquidation Preference $25 per share,4656264.0,119276036.0,0.0,0.13540541812976495,25.21,0.09826773611370838,0,0.0,UMH-C,0,0.0
Real Estate,7940,UMH Properties Inc. 6.375% Series D Cumulative Redeemable Preferred Stock Liquidation Preference $25 per share,4656264.0,119276036.0,0.0,0.13540541812976495,23.8499,0.09826773611370838,0,0.0,UMH-D,0,0.0
Consumer Defensive,7943,Unilever NV,0,0,0,0.1624373855069505,56.26,0.3319790786614187,2722937240,153192449122.4,UN,0,0
,7948,United States Natural Gas Fund LP,0,0,0,0,23.84,0,12684588,302400577.92,UNG,0,0
,7951,United States 12 Month Natural Gas Fund,0,0,0,0,9.23,0,600000,5538000.0,UNL,0,0
,7953,Unum Group 6.250% Junior Subordinated Notes due 2058,0,0,0,0,25,0,0,0.0,UNMA,0,0
,7962,ProShares UltraPro S&P 500,0,0,0,0,56.85,0,24750000,1407037500.0,UPRO,0,0
,7964,ProShares Ultra FTSE Europe,0,0,0,0,52.95,0,175000,9266250.0,UPV,0,0
,7965,ProShares Ultra Utilities,0,0,0,0,50,0,275000,13750000.0,UPW,0,0
,7967,Global X Uranium,0,0,0,0,12.76,0,19175277,244676534.52,URA,0,0
,7969,ProShares Ultra Real Estate,0,0,0,0,67.77,0,2108744,142909580.88,URE,0,0
,7973,Market Vectors Double Long Euro ETN,0,0,0,0,17.3118,0,78210,1353955.878,URR,0,0
,7974,Ishares MSCI World Index Fund,0,0,0,0,91.3,0,6200000,566060000.0,URTH,0,0
,7975,ProShares UltraPro Russell2000,0,0,0,0,107.92,0,1550000,167276000.0,URTY,0,0
Financial Services,7976,Liberty All-Star Equity Fund,0,0,0,0,6.7,0,197002326,1319915584.2,USA,0,0
,7978,American Energy Independence,0,0,0,0,25.88,0,350000,9058000.0,USAI,0,0
Financial Services,7986,U.S. Bancorp Depositary Shares Series A,6670000000.0,22193000000.0,0.0,0.03539445628997868,921.38,0.05604619565217391,0,0.0,USB-A,0,0.0
Financial Services,7988,U.S. Bancorp Depositary Shares Series F,6670000000.0,22193000000.0,0.0,0.03539445628997868,27.52,0.05604619565217391,0,0.0,USB-M,0,0.0
Financial Services,7989,US Bancorp Del Dep Shs Repstg 1/1000th Perp Pfd Ser H,6670000000.0,22193000000.0,0.0,0.03539445628997868,25.02,0.05604619565217391,0,0.0,USB-O,0,0.0
Financial Services,7990,U.S. Bancorp Depositary Shares Series K,6670000000.0,22193000000.0,0.0,0.03539445628997868,25.13,0.05604619565217391,0,0.0,USB-P,0,0.0
,7991,United States Commodity Index Fund ETV,0,0,0,0,41.62,0,14250000,593085000.0,USCI,0,0
,7993,ProShares Ultra Semiconductors,0,0,0,0,44.25,0,1450000,64162500.0,USD,0,0
,7995,WisdomTree Bloomberg U.S. Dollar Bullish Fund,0,0,0,0,26.6511,0,3400000,90613740.0,USDU,0,0
,7997,Invesco Russell 1000 Enhanced Equal Weight,0,0,0,0,28.99,0,5050001,146399528.98999998,USEQ,0,0
,7999,WisdomTree Floating Rate Treasury Fund,0,0,0,0,25.105,0,12500000,313812500.0,USFR,0,0
,8001,iShares Broad USD High Yield Corporate Bond,0,0,0,0,48.81,0,4750000,231847500.0,USHY,0,0
,8002,iShares U.S. Credit Bond ETF,0,0,0,0,53.47,0,28000000,1497160000.0,USIG,0,0
,8003,United States 12 Month Oil,0,0,0,0,25.79,0,3100000,79949000.0,USL,0,0
,8004,Invesco Russell 1000 Low Beta Equal Weight ETF,0,0,0,0,33.45,0,4950001,165577533.45000002,USLB,0,0
,8006,VelocityShares 3x Long Silver ETN,0,0,0,0,5.93,0,47817463,283557555.59,USLV,0,0
,8008,Principal U.S. Mega-Cap Multi-Factor Index ETF,0,0,0,0,28.12,0,64050001,1801086028.1200001,USMC,0,0
,8009,WisdomTree U.S. Multifactor Fund,0,0,0,0,30.93,0,1400000,43302000.0,USMF,0,0
,8010,iShares Edge MSCI Min Vol USA,0,0,0,0,57.42,0,288300000,16554186000.0,USMV,0,0
,8012,United States Oil Fund,0,0,0,0,14.69,0,114400000,1680536000.0,USO,0,0
,8013,United States 3x Short Oil Fund,0,0,0,0,4.9211,0,200040,984416.844,USOD,0,0
,8014,Credit Suisse X-Links Crude Oil Shares Covered Call ETN,0,0,0,0,29.11,0,0,0.0,USOI,0,0
,8015,United States 3x Oil Fund,0,0,0,0,69.3021,0,150040,10398087.083999999,USOU,0,0
,8017,iShares Core U.S. REIT,0,0,0,0,50.46,0,16100000,812406000.0,USRT,0,0
,8018,ProShares Ultra 7-10 Year Treasury,0,0,0,0,52.66,0,950000,50027000.0,UST,0,0
,8019,USAA Core Short-Term Bond,0,0,0,0,49.51,0,1200000,59412000.0,USTB,0,0
,8020,E-TRACS USB Bloomberg Commodity Index Exchange Traded Notes UBS Bloomberg CMCI Silver ETN,0,0,0,0,17.6,0,100000,1760000.0000000002,USV,0,0
,8021,USAA MSCI USA Small Cap Value Momentum Blend Index,0,0,0,0,55.97,0,900000,50373000.0,USVM,0,0
,8023,ETFIS Series Trust I Reaves Utilities,0,0,0,0,34.57,0,400004,13828138.28,UTES,0,0
Financial Services,8024,Cohen & Steers Infrastructure Fund Inc,0,0,0,0,22.84,0,85319794,1948704094.96,UTF,0,0
Financial Services,8025,Reaves Utility Income Fund of Beneficial Interest,0,0,0,-0.014200329967497006,31.5,-0.03234036867227003,48670001,1533105031.5,UTG,0,0
,8031,Direxion Daily Utilities Bull 3X Shares,0,0,0,0,28.5502,0,300001,8565088.5502,UTSL,0,0
,8033,Invesco DB USD Index Bullish Fund,0,0,0,0,25.1,0,22000040,552201004.0,UUP,0,0
,8036,,0,0,0,0,1.48,0,0,0.0,UUUU+,0,0
,8040,ProShares Trust Ultra VIX Short Term Futures,0,0,0,0,39.8,0,14115448,561794830.4,UVXY,0,0
,8041,ProShares Ultra Russell2000,0,0,0,0,85.9,0,3000000,257700000.00000003,UWM,0,0
,8043,VelocityShares 3x Long Crude Oil ETNs linked to the S&P GSCI Crude Oil Index ER,0,0,0,0,37.84,0,5761000,217996240.00000003,UWT,0,0
,8044,ProShares Ultra Industrials,0,0,0,0,81.84,0,325000,26598000.0,UXI,0,0
,8046,ProShares Ultra Financials,0,0,0,0,44.75,0,20307750,908771812.5,UYG,0,0
,8047,ProShares Ultra Basic Materials,0,0,0,0,70.067,0,800000,56053599.99999999,UYM,0,0
Communication Services,8048,United States Cellular Corporation 6.95% Senior Notes due 2060,68000000.0,3907000000.0,0.0,-0.01243970550901244,25.15,-0.75,0,0.0,UZA,0,0.0
,8049,,0,0,0,0,25.59,0,0,0.0,UZB,0,0
,8050,United States Cellular Corporation 7.25% Senior Notes due 2064,0,0,0,0,26.09,0,0,0.0,UZC,0,0
,8054,American Century STOXX U.S. Quality Value,0,0,0,0,41.76,0,0,0.0,VALQ,0,0
,8056,Validea Market Legends ETF,0,0,0,0,29.56,0,900000,26604000.0,VALX,0,0
,8057,The Vivaldi Opportunities Fund,0,0,0,0,15.02,0,0,0.0,VAM,0,0
,8058,Cambria ETF Trust Value and Momentum,0,0,0,0,25.38,0,0,0.0,VAMO,0,0
,8060,Vanguard Materials,0,0,0,0,134.9,0,20467323,2761041872.7000003,VAW,0,0
,8061,Vanguard Small-Cap,0,0,0,0,164.31,0,154024382,25307746206.420002,VB,0,0
Financial Services,8062,Invesco Bond Fund,0,0,0,0,17.702,0,11377069,201396875.43800002,VBF,0,0
,8065,Vanguard Small-Cap Growth,0,0,0,0,188.33,0,47973448,9034839461.84,VBK,0,0
,8067,ETF Series Solutions Trust Vident Core U.S. Bond Strategy Fund,0,0,0,0,47.44,0,8600000,407984000.0,VBND,0,0
,8068,Vanguard Small-Cap Value,0,0,0,0,141.42,0,101028753,14287486249.259998,VBR,0,0
Financial Services,8072,Delaware Investments Colorado Municipal Income Fund Inc,0,0,0,2.858058237801325,14.4,-64.99371094950322,4837100,69654240.0,VCF,0,0
,8073,Vanguard Intermediate-Term Corporate Bond ETF,0,0,0,0,83.4,0,230337465,19210144581.0,VCIT,0,0
,8074,Vanguard Long-Term Corporate Bond ETF,0,0,0,0,87.3,0,29004289,2532074429.7,VCLT,0,0
,8076,Vanguard Consumer Discretion,0,0,0,0,180.24,0,17811165,3210284379.6000004,VCR,0,0
,8078,Vanguard Short-Term Corporate Bond ETF,0,0,0,0,78.09,0,274846883,21462793093.47,VCSH,0,0
Financial Services,8080,Invesco California Value Municipal Income Trust,0,0,0,0,11.76,0,47865335,562896339.6,VCV,0,0
,8082,Vanguard Consumer Staples,0,0,0,0,142.22,0,28422250,4042212395.0,VDC,0,0
,8083,Vanguard Energy,0,0,0,0,103.53,0,41401724,4286320485.7200003,VDE,0,0
,8084,Vanguard FTSE Developed Markets,0,0,0,0,43.19,0,1629152652,70363103039.87999,VEA,0,0
Industrials,8085,Vantage Energy Acquisition Corp.,2747681.0,0,57.2497389616917,0,10,0,15730402,157304020.0,VEAC,0.17467328552696873,0
Industrials,8086,Vantage Energy Acquisition Corp. Unit,2747681.0,0,0.0,0,10.68,0,0,0.0,VEACU,0,0
,8087,Vantage Energy Acquisition Corp. Warrant,0,0,0,0,1.35,0,0,0.0,VEACW,0,0
,8092,AdvisorShares STAR Global Buy-Write,0,0,0,0,32.0738,0,550000,17640590.0,VEGA,0,0
,8093,iShares MSCI Agriculture Producers Fund,0,0,0,0,29.375,0,1150000,33781250.0,VEGI,0,0
,8099,Virtus Enhanced Short U.S. Equity,0,0,0,0,21.2,0,50004,1060084.8,VESH,0,0
,8101,Pacer Military Times Best Employers ETF,0,0,0,0,27.99,0,100000,2799000.0,VETS,0,0
,8102,Vanguard FTSE All World Ex US,0,0,0,0,51.86,0,439725677,22804173609.22,VEU,0,0
,8104,Vanguard Financials,0,0,0,0,71.04,0,118890014,8445946594.56,VFH,0,0
Financial Services,8105,Delaware Investments National Municipal Income Fund,0,0,0,3.0367031457894043,12.14,-21.912312775330395,4528444,54975310.160000004,VFL,0,0
,8106,Vanguard U.S. Liquidity Factor,0,0,0,0,84.4254,0,0,0.0,VFLQ,0,0
,8107,Vanguard U.S. Multifactor,0,0,0,0,83.08,0,0,0.0,VFMF,0,0
,8108,Vanguard U.S. Momentum Factor,0,0,0,0,86.37,0,0,0.0,VFMO,0,0
,8109,Vanguard U.S. Minimum Volatility,0,0,0,0,85.7064,0,0,0.0,VFMV,0,0
,8110,Vanguard U.S. Quality Factor,0,0,0,0,86.19,0,0,0.0,VFQY,0,0
,8111,Vanguard U.S. Value Factor,0,0,0,0,81.17,0,0,0.0,VFVA,0,0
,8113,Virtus WMC Global Factor Opportunities,0,0,0,0,26.7498,0,200004,5350066.9992,VGFO,0,0
Financial Services,8114,Virtus Global Multi-Sector Income Fund of Beneficial Interest,0,0,0,0,13.01,0,11304232,147068058.32,VGI,0,0
,8115,Vanguard Intermediate-Term Government Bond ETF,0,0,0,0,62.05,0,42758077,2653138677.85,VGIT,0,0
,8116,Vanguard FTSEEuropean,0,0,0,0,56.37,0,294869859,16621813951.83,VGK,0,0
,8117,Vanguard Long-Term Government Bond ETF,0,0,0,0,72.14,0,9117292,657721444.88,VGLT,0,0
Financial Services,8118,Invesco Trust for Investment Grade Municipals (DE),0,0,0,0,11.72,0,54225296,635520469.12,VGM,0,0
